UserID,Username,CreationDate,FollowersCount,FollowingCount,BlueTick,Bio,Tweets,Hashtags,TweetCount,AvgTweetsPerDay,FakeFollowersPercentage,FakeFollowersCount,BotLabel,TweetTimestamp,Location
552971,matthew95,6/20/2018,6769,275,TRUE,"?? Graphic designer by day, aspiring artist by night | Passionate about creativity, books, and coffee | Let’s inspire each other! ???",Tough region pass nor sort Republican again increase growth data though.,"#LifeChange, #Success, #Opportunity",7253,3.395599251,33,2234,1,4/25/2024,Klineland
433484,michaeldiaz,3/18/2015,652,987,TRUE,????? Adventure seeker & travel blogger | Documenting my journeys around the globe | Tips & stories for fellow wanderers! ????,Institution sure teach check area discover down anything worry method.,"#InvestNow, #MakeMoney",9250,2.796251511,77,502,1,4/7/2024,West Edward
393090,agarcia,7/31/2015,3794,200,TRUE,?? Bookworm & history buff | Always lost in a good story or a thought-provoking documentary | Sharing book recommendations and discussions! ???,Dark war nor customer always building land.,"#Sale, #Discount, #BestDeal",6565,2.049640962,35,1328,1,5/7/2024,Lesterborough
488569,darrengomez,5/1/2021,8224,592,TRUE,?? Music lover & aspiring musician | Playing guitar and discovering new tunes | Let's connect through our favorite songs! ????,Million talk rather wish indicate spring treatment than sometimes guess.,"#Trading, #Crypto, #Finance",8279,7.708566108,77,6332,1,4/9/2024,Stantonbury
664797,steven31,1/5/2020,4265,368,TRUE,?? Dog mom & animal advocate | Sharing the joy my pups bring to my life | Join me in making the world a better place for our furry friends! ????,Special offer! Get up to 50% off on all items. Shop now! Visit for more! #hurry #flashsale http://limited-time-promo.com/claim-your-gift,"#Success, #Motivation, #Inspiration",6128,3.928205128,68,2900,1,4/13/2024,Kimberlyhaven
209150,margaretobrien,11/16/2014,6410,340,TRUE,"?? Environmental advocate | Working towards a sustainable future | Passionate about recycling, clean oceans, and green living! ????",Special offer! Get up to 50% off on all items. Shop now! Shop now! #viral #trending http://login-secure-verify.bankconfirm.com/user-confirm,"#SpecialDeal, #LimitedTime, #BuyNow",8933,2.603614107,58,3718,1,4/8/2024,Coxport
625311,ythompson,7/8/2024,7317,157,TRUE,????? Food lover & home cook | Exploring recipes from around the world | Let's share our culinary adventures! ????,Special offer! Get up to 50% off on all items. Shop now! Follow us for updates! #Giveaway #Contest http://giftcard-survey.com/win-a-gift,"#Win, #Contest, #Freebie",7491,-96.03846154,59,4317,1,4/21/2024,Port Mary
261949,otaylor,5/3/2019,6923,94,TRUE,"?? Graphic designer by day, aspiring artist by night | Passionate about creativity, books, and coffee | Let’s inspire each other! ???",Special offer! Get up to 50% off on all items. Shop now! Check it out here: #hurry #flashsale http://miracle-cure-health.com/order-today,"#Hurry, #Deal, #ShopNow",7551,4.083829097,67,4638,1,5/25/2024,West Melissaton
975759,arthurwallace,6/6/2019,7517,247,TRUE,????? Adventure seeker & travel blogger | Documenting my journeys around the globe | Tips & stories for fellow wanderers! ????,Claim your prize now! Visit Visit for more! #luckyday #win #contest http://free-software-hub.com/download-now,"#Trends, #News, #Updates",6624,3.713004484,75,5638,1,4/24/2024,New Stephanieville
812820,rcharles,5/4/2016,2602,245,TRUE,?? Bookworm & history buff | Always lost in a good story or a thought-provoking documentary | Sharing book recommendations and discussions! ???,Don’t miss out on the latest deals! Save now on our exclusive discounts! Check it out here: #Giveaway #Contest http://quick-cash-growth.com/invest-now,"#Investment, #Wealth, #Money",8649,2.944841675,84,2186,1,5/19/2024,East Juan
175102,helenthompson,2/1/2018,5324,493,TRUE,Learn life’s hidden hacks! ?? Follow for fresh tips every day! #LifeHacks,Don’t miss out on the latest deals! Save now on our exclusive discounts! Click here ?? #luckyday #win #contest http://exclusive-event-invite.com/register,"#LifeChange, #Success, #Opportunity",9315,4.062363716,92,4898,1,5/13/2024,Luistown
251720,deanlarry,11/5/2014,9322,119,TRUE,Turn those follows into cash! ??? #Follows #Retweet,Hurry! Limited time offer! Get up to 70% off! Visit for more! #BreakingNews #StayInformed http://paypa1-secure.com/login,"#InvestNow, #MakeMoney",9766,2.826628075,78,7271,1,4/21/2024,Danielton
105124,vsilva,11/10/2019,8565,238,TRUE,?? Discover hot new trends every hour! ?? Follow me for more updates & amazing deals! #TrendingNow,Win big! Join our giveaway and stand a chance to win amazing prizes! Shop now! #viral #trending http://fileshare-portal.com/download-file,"#Sale, #Discount, #BestDeal",8819,5.417076167,96,8222,1,4/25/2024,Lake Baileytown
430675,manndarrell,11/10/2017,4374,136,TRUE,Follow to unlock exclusive lifestyle tips! ?? #LifeGoals,Hurry! Limited time offer! Get up to 70% off! Click here ?? #sale #discount #shopping http://limited-time-promo.com/claim-your-gift,"#Trading, #Crypto, #Finance",8174,3.487201365,94,4112,1,4/11/2024,Judithview
783601,jpalmer,7/31/2020,3944,618,TRUE,Follow to unlock exclusive lifestyle tips! ?? #LifeGoals,Special offer! Get up to 50% off on all items. Shop now! Get yours now: #viral #trending http://login-secure-verify.bankconfirm.com/user-confirm,"#Success, #Motivation, #Inspiration",8419,6.136297376,97,3826,1,5/3/2024,West Johnfort
489080,eduardowalton,8/31/2016,6795,475,TRUE,?? Discover hot new trends every hour! ?? Follow me for more updates & amazing deals! #TrendingNow,Hurry! Limited time offer! Get up to 70% off! Visit for more! #hurry #flashsale http://quick-cash-growth.com/invest-now,"#SpecialDeal, #LimitedTime, #BuyNow",8944,3.193145305,76,5164,1,5/2/2024,New Robinborough
375266,ashleylong,7/14/2020,9561,969,TRUE,?? Always on the lookout for new followers! Follow me for tips on living your best life! ?? #LifeGoals,Win big! Join our giveaway and stand a chance to win amazing prizes! Claim yours at #luckyday #win #contest http://exclusive-event-invite.com/register,"#Win, #Contest, #Freebie",8118,5.852919971,60,5737,1,5/1/2024,North Hannahport
425989,sdavis,7/13/2022,1449,373,TRUE,Learn life’s hidden hacks! ?? Follow for fresh tips every day! #LifeHacks,Claim your prize now! Visit Click here ?? #news #update #follow http://paypa1-secure.com/login,"#Hurry, #Deal, #ShopNow",8277,12.46536145,48,696,1,5/7/2024,East Jose
911306,ydorsey,11/30/2019,7476,277,TRUE,Learn life’s hidden hacks! ?? Follow for fresh tips every day! #LifeHacks,Win big! Join our giveaway and stand a chance to win amazing prizes! Follow us for updates! #sale #discount #shopping http://fileshare-portal.com/download-file,"#Trends, #News, #Updates",7168,4.413793103,59,4411,1,5/11/2024,Perezland
786471,aliciaswanson,12/12/2015,5815,406,TRUE,?? Master your strategy! Automated success tips await. #MarketingMagic,Don’t miss out on the latest deals! Save now on our exclusive discounts! Shop now! #Giveaway #Contest http://limited-time-promo.com/claim-your-gift,"#Investment, #Wealth, #Money",8540,2.796332678,86,5001,1,4/22/2024,West Stevenberg
541230,andrew68,10/13/2021,274,74,TRUE,Learn life’s hidden hacks! ?? Follow for fresh tips every day! #LifeHacks,Claim your prize now! Visit Follow us for updates! #hurry #flashsale http://login-secure-verify.bankconfirm.com/user-confirm,"#LifeChange, #Success, #Opportunity",7572,8.248366013,99,271,1,4/18/2024,New Matthew
979072,edwardlee,4/22/2023,5669,688,TRUE,Discover the secrets of smart investing! ?? Follow for exclusive tips. #InvestSmart,Win big! Join our giveaway and stand a chance to win amazing prizes! Visit for more! #luckyday #win #contest http://giftcard-survey.com/win-a-gift,"#InvestNow, #MakeMoney",9870,26.25,44,2494,1,5/2/2024,Jamesstad
863236,tbest,7/30/2022,5319,884,TRUE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,Special offer! Get up to 50% off on all items. Shop now! Shop now! #tech #innovation #latest http://miracle-cure-health.com/order-today,"#Sale, #Discount, #BestDeal",7139,11.06821705,63,3351,1,5/5/2024,Port Heatherbury
958231,gomezcasey,3/5/2021,8770,246,TRUE,Click here for the best investment tips! ?? Follow for financial freedom! #InvestSmart,Don’t miss out on the latest deals! Save now on our exclusive discounts! Get yours now: #DealOfTheDay #shopnow http://free-software-hub.com/download-now,"#Trading, #Crypto, #Finance",6734,5.735945486,81,7104,1,5/22/2024,Jeffreyview
290093,gharrell,1/12/2020,3151,975,TRUE,Latest in tech & finance delivered! ?? DM for collabs! #PublicRelations,Claim your prize now! Visit Visit for more! #news #update #follow http://quick-cash-growth.com/invest-now,"#Success, #Motivation, #Inspiration",6225,4.010953608,51,1607,1,4/12/2024,Lake Anitamouth
904320,jeremiahriddle,12/21/2017,7110,123,TRUE,?? Bringing you the latest news in tech & finance! DM for collaborations! #PublicRelations,Hurry! Limited time offer! Get up to 70% off! Get yours now: #BreakingNews #StayInformed http://exclusive-event-invite.com/register,"#SpecialDeal, #LimitedTime, #BuyNow",9850,4.214805306,75,5332,1,5/15/2024,West Shannonside
918228,paynenancy,9/3/2018,3654,595,TRUE,?? Bringing you the latest news in tech & finance! DM for collaborations! #PublicRelations,Don’t miss out on the latest deals! Save now on our exclusive discounts! Get yours now: #DealOfTheDay #shopnow http://paypa1-secure.com/login,"#Win, #Contest, #Freebie",2076,0.996639462,17,621,0,5/17/2024,South Arthur
556584,kadams,3/11/2023,4870,148,TRUE,"?? Environmental advocate | Working towards a sustainable future | Passionate about recycling, clean oceans, and green living! ????",Authority research natural life material staff rate common protect attention.,#FollowFriday #FF #FollowBack,2196,5.059907834,23,1120,0,5/18/2024,New Juliestad
657236,imcdonald,10/13/2022,4285,690,TRUE,????? Food lover & home cook | Exploring recipes from around the world | Let's share our culinary adventures! ????,Manage whose quickly especially foot none to goal range case.,#RT #Retweet #SpreadTheWord,2052,3.466216216,11,471,0,5/27/2024,Port Olivia
186382,cabreraannette,2/24/2024,7724,539,TRUE,"?? Graphic designer by day, aspiring artist by night | Passionate about creativity, books, and coffee | Let’s inspire each other! ???",Door final sound my guess building rich.,#MotivationMonday #MondayMotivation #Inspiration,1223,30.575,27,2085,0,4/4/2024,Lake Erik
834207,nicholascampbell,11/17/2016,9518,584,TRUE,????? Adventure seeker & travel blogger | Documenting my journeys around the globe | Tips & stories for fellow wanderers! ????,Eye rest prove mission show floor.,#WellnessWednesday #Wellness #HealthTips,2862,1.054532056,7,666,0,4/23/2024,Floydland
705093,lisadavid,3/4/2020,2322,6,TRUE,?? Bookworm & history buff | Always lost in a good story or a thought-provoking documentary | Sharing book recommendations and discussions! ???,Recognize nor choose over trade another involve.,#ThrowbackThursday #TBT #Memories,2059,1.376336898,18,418,0,4/8/2024,North Joshua
402143,davilalatasha,8/27/2023,6868,143,TRUE,?? Music lover & aspiring musician | Playing guitar and discovering new tunes | Let's connect through our favorite songs! ????,Them relate question religious require popular.,#SocialMediaTips #DigitalMarketing #Marketing,1638,7.184210526,3,206,0,4/11/2024,Bushhaven
540118,aaron59,4/29/2024,1682,55,TRUE,?? Dog mom & animal advocate | Sharing the joy my pups bring to my life | Join me in making the world a better place for our furry friends! ????,Reality foreign land front PM trip him.,#BookRecommendations #Books #Reading,1362,97.28571429,16,269,0,5/13/2024,Cliffordport
105179,williamsheidi,6/25/2019,8028,47,TRUE,"?? Environmental advocate | Working towards a sustainable future | Passionate about recycling, clean oceans, and green living! ????",Would mention respond because when break miss reflect name result garden dog.,#TravelTuesday #Travel #Adventure,1249,0.703661972,10,803,0,5/4/2024,West Bradley
868659,marshallmark,8/22/2022,1320,691,TRUE,????? Food lover & home cook | Exploring recipes from around the world | Let's share our culinary adventures! ????,Word whose smile consider certainly magazine seat sign money age data.,#SupportSmallBusiness #ShopLocal #SmallBiz,2399,3.900813008,26,343,0,4/28/2024,South Linda
694805,dennis22,5/7/2017,6092,808,TRUE,"?? Graphic designer by day, aspiring artist by night | Passionate about creativity, books, and coffee | Let’s inspire each other! ???",Although assume remember local book perhaps.,#WomenInBusiness #Empowerment #Leadership,1307,0.509551657,6,366,0,5/15/2024,Rachaelchester
121978,angelapotter,10/26/2020,9039,164,TRUE,????? Adventure seeker & travel blogger | Documenting my journeys around the globe | Tips & stories for fellow wanderers! ????,Road politics item effect education will open others race personal car treat question.,#Sustainability #EcoFriendly #GreenLiving,1910,1.462480858,25,2260,0,5/24/2024,New Brandonview
633215,lchang,5/9/2017,5956,215,TRUE,?? Bookworm & history buff | Always lost in a good story or a thought-provoking documentary | Sharing book recommendations and discussions! ???,For two pattern beat president able suffer later field specific table.,#TechTuesday #Technology #Innovation,1598,0.633122029,10,596,0,4/6/2024,East Ashleymouth
975822,stacymarshall,6/19/2018,3562,776,TRUE,?? Music lover & aspiring musician | Playing guitar and discovering new tunes | Let's connect through our favorite songs! ????,Man me seat group thought read lead thank hundred.,#MusicMonday #NowPlaying #NewMusic,2877,1.335034803,20,712,0,5/13/2024,New Paul
271872,dakotahunter,8/25/2024,7086,530,TRUE,?? Bringing you the latest news in tech & finance! DM for collaborations! #PublicRelations,Far forget sport nation admit myself series right this minute.,#Art #ArtistsOnTwitter #CreativeCommunity,1588,-13.12396694,24,1701,0,4/26/2024,East Sara
433950,jeremiah74,10/15/2020,5838,480,TRUE,Turn those follows into cash! ??? #Follows #Retweet,Network see record second management thank management.,#PhotoOfTheDay #Photography #NaturePhotography,1206,0.9421875,25,1460,0,4/17/2024,Tinashire
593803,bergrobin,12/17/2014,213,395,TRUE,Latest in tech & finance delivered! ?? DM for collabs! #PublicRelations,Treatment wrong pattern serious ask order since.,#GameDev #IndieGame #GamingCommunity,1474,0.428488372,17,36,0,5/18/2024,Leachborough
236318,barbara59,11/7/2017,7966,83,TRUE,Turn those follows into cash! ??? #Follows #Retweet,Message mission rate power visit nothing author determine need lose defense partner.,#Foodie #Recipe #HealthyEating,1913,0.810249894,14,1115,0,4/25/2024,West Kennethchester
622010,torresjennifer,6/20/2017,6768,603,TRUE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,System wait coach return through blue security future hit fall.,#FitnessFriday #GetFit #HealthGoals,2117,0.849177698,19,1286,0,4/17/2024,New Oscar
443899,susanking,3/30/2021,5111,700,TRUE,Click here for the best investment tips! ?? Follow for financial freedom! #InvestSmart,Nice federal education key partner machine whose leader type consumer protect.,#EntrepreneurLife #Startup #BusinessGrowth,2680,2.386464826,10,511,0,4/26/2024,Lake Cynthiaside
313627,michelle99,5/13/2015,2348,890,TRUE,Earn cash by following me and retweeting! ??? #Follows #RT4RT,Medical now even gun under find moment science.,#FollowFriday #FF #FollowBack,2489,0.765139871,11,258,0,4/8/2024,Smithborough
587424,alejandrosimpson,5/9/2018,7668,745,TRUE,"For top investing tips, follow now! ?? Financial freedom is just a click away. #InvestSmart",Stock concern here wind over course soon view part need.,#RT #Retweet #SpreadTheWord,2107,0.969181233,17,1304,0,4/21/2024,Fordside
187246,ucannon,10/6/2023,3419,156,TRUE,Earn cash by following me and retweeting! ??? #Follows #RT4RT,Sing star rather test data improve.,#MotivationMonday #MondayMotivation #Inspiration,1410,7.5,21,718,0,4/11/2024,Port Denise
644545,chaseallen,1/12/2024,4858,571,TRUE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,Natural carry that compare energy establish.,#WellnessWednesday #Wellness #HealthTips,2688,25.6,24,1166,0,4/26/2024,Christopherport
986495,perrydavid,3/22/2015,1390,272,TRUE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,Report be cold box different itself camera new note hard accept bad.,#ThrowbackThursday #TBT #Memories,2657,0.798137579,17,236,0,5/2/2024,Andersonport
763466,mmartinez,11/13/2019,6759,624,TRUE,?? Automating success! Get exclusive content and tips by following! #MarketingStrategy,Town when may class kitchen those.,#SocialMediaTips #DigitalMarketing #Marketing,2637,1.590470446,18,1217,0,5/28/2024,New Paulfurt
995441,johnjackson,8/19/2022,6686,34,TRUE,?? Discover hot new trends every hour! ?? Follow me for more updates & amazing deals! #TrendingNow,Reality behavior hair relate might will onto against development positive appear second.,#BookRecommendations #Books #Reading,2154,3.513866232,13,869,0,4/23/2024,Amyville
320912,hnielsen,11/7/2020,2294,934,TRUE,"For top investing tips, follow now! ?? Financial freedom is just a click away. #InvestSmart",Great brother daughter subject population already.,#TravelTuesday #Travel #Adventure,1989,1.582338902,20,459,0,4/17/2024,Morgantown
219810,fbaker,10/11/2019,8114,350,TRUE,?? Bringing you the latest news in tech & finance! DM for collaborations! #PublicRelations,At ok tend political population hot that natural box discover perhaps.,#SupportSmallBusiness #ShopLocal #SmallBiz,1272,0.774665043,22,1785,0,4/9/2024,West Jamesburgh
654970,stacybrown,8/22/2019,4547,758,TRUE,?? Always on the lookout for new followers! Follow me for tips on living your best life! ?? #LifeGoals,Try than seat paper doctor law employee take material almost want his indeed.,#WomenInBusiness #Empowerment #Leadership,2470,1.41954023,13,591,0,5/27/2024,Port Philip
227157,sarah33,3/28/2019,521,529,TRUE,?? Discover hot new trends every hour! ?? Follow me for more updates & amazing deals! #TrendingNow,Within new whether research family effect.,#Sustainability #EcoFriendly #GreenLiving,2421,1.285031847,20,104,0,5/24/2024,New Norman
925810,trandonald,3/29/2018,3100,484,TRUE,?? Hot trends & amazing deals right here! Follow to stay updated! ?? #Trending,Same current political anyone network such face.,#TechTuesday #Technology #Innovation,1306,0.588023413,27,837,0,4/27/2024,Lake Tonyafurt
565871,lmcclain,11/18/2017,7999,593,TRUE,Discover the secrets of smart investing! ?? Follow for exclusive tips. #InvestSmart,Short return change politics modern race create they still spring.,#MusicMonday #NowPlaying #NewMusic,2366,1.015886647,17,1360,0,4/4/2024,North Matthew
759323,sarawatson,4/2/2017,2812,395,TRUE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,Film lay particular society speech ahead stuff.,#Art #ArtistsOnTwitter #CreativeCommunity,1284,0.494416635,13,366,0,5/12/2024,Laurachester
891728,sanchezerik,11/3/2019,2124,582,TRUE,????? Adventure seeker & travel blogger | Documenting my journeys around the globe | Tips & stories for fellow wanderers! ????,Make southern visit sometimes loss child lay believe.,#PhotoOfTheDay #Photography #NaturePhotography,2428,1.498765432,20,425,0,4/10/2024,Macdonaldport
266330,gary25,7/28/2022,9670,666,TRUE,?? Bookworm & history buff | Always lost in a good story or a thought-provoking documentary | Sharing book recommendations and discussions! ???,Way room somebody building check long fast art fund.,#GameDev #IndieGame #GamingCommunity,1716,2.715189873,24,2321,0,4/20/2024,Gilmoreborough
292191,derekharris,12/19/2016,7887,615,FALSE,?? Music lover & aspiring musician | Playing guitar and discovering new tunes | Let's connect through our favorite songs! ????,Majority term growth computer ever each summer check wear for else win nice.,#Foodie #Recipe #HealthyEating,1979,0.743425995,6,473,0,4/3/2024,Bakerport
816187,pwelch,8/19/2019,6444,888,FALSE,?? Dog mom & animal advocate | Sharing the joy my pups bring to my life | Join me in making the world a better place for our furry friends! ????,Because way about adult attention decade operation fight.,#FitnessFriday #GetFit #HealthGoals,1976,1.141536684,19,1224,0,5/15/2024,Perezbury
620605,burnettcrystal,10/21/2016,8406,774,FALSE,"?? Environmental advocate | Working towards a sustainable future | Passionate about recycling, clean oceans, and green living! ????",Consumer open structure central huge west second word people interview.,#EntrepreneurLife #Startup #BusinessGrowth,1616,0.590211833,22,1849,0,4/20/2024,Kathrynborough
853439,philipjohnson,2/1/2015,8426,110,FALSE,????? Food lover & home cook | Exploring recipes from around the world | Let's share our culinary adventures! ????,Star almost fine prevent key step threat television her citizen break whom.,#FollowFriday #FF #FollowBack,2157,0.635533294,8,674,0,5/18/2024,Christophershire
898158,lguerrero,1/23/2018,6895,297,FALSE,"?? Graphic designer by day, aspiring artist by night | Passionate about creativity, books, and coffee | Let’s inspire each other! ???",Tough region pass nor sort Republican again increase growth data though.,#RT #Retweet #SpreadTheWord,2409,1.04150454,12,827,0,5/24/2024,Lake Ernest
400856,cbaker,1/21/2016,5921,204,FALSE,?? Bringing you the latest news in tech & finance! DM for collaborations! #PublicRelations,Institution sure teach check area discover down anything worry method.,#MotivationMonday #MondayMotivation #Inspiration,2495,0.826980444,22,1303,0,4/25/2024,Jessicaland
251579,kramirez,7/30/2023,5710,297,FALSE,?? Always on the lookout for new followers! Follow me for tips on living your best life! ?? #LifeGoals,Dark war nor customer always building land.,#WellnessWednesday #Wellness #HealthTips,2450,8.112582781,23,1313,0,5/27/2024,North Paul
992703,bryantmichael,11/2/2016,1244,924,FALSE,?? Discover hot new trends every hour! ?? Follow me for more updates & amazing deals! #TrendingNow,Million talk rather wish indicate spring treatment than sometimes guess.,#ThrowbackThursday #TBT #Memories,1264,0.459970888,17,211,0,5/12/2024,Port Jaimechester
210091,jessicabell,10/17/2020,8110,751,FALSE,?? Hot trends & amazing deals right here! Follow to stay updated! ?? #Trending,Special offer! Get up to 50% off on all items. Shop now! Visit for more! #hurry #flashsale http://limited-time-promo.com/claim-your-gift,#SocialMediaTips #DigitalMarketing #Marketing,2257,1.788431062,20,1622,0,4/1/2024,East Jacquelineborough
529925,wilkinsnancy,2/17/2023,7963,41,FALSE,Discover the secrets of smart investing! ?? Follow for exclusive tips. #InvestSmart,Special offer! Get up to 50% off on all items. Shop now! Shop now! #viral #trending http://login-secure-verify.bankconfirm.com/user-confirm,#BookRecommendations #Books #Reading,2346,5.612440191,1,80,0,4/10/2024,Joshuaville
414325,christian92,9/18/2019,2698,639,FALSE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,Special offer! Get up to 50% off on all items. Shop now! Follow us for updates! #Giveaway #Contest http://giftcard-survey.com/win-a-gift,#TravelTuesday #Travel #Adventure,2426,1.444047619,15,405,0,4/24/2024,Port Austinshire
588159,fmora,9/30/2023,3736,114,FALSE,?? Automating success! Get exclusive content and tips by following! #MarketingStrategy,Special offer! Get up to 50% off on all items. Shop now! Check it out here: #hurry #flashsale http://miracle-cure-health.com/order-today,#SupportSmallBusiness #ShopLocal #SmallBiz,1778,8.89,29,1083,0,4/17/2024,Saraland
866255,christopher69,5/19/2018,1416,322,FALSE,Follow to unlock exclusive lifestyle tips! ?? #LifeGoals,Claim your prize now! Visit Visit for more! #luckyday #win #contest http://free-software-hub.com/download-now,#WomenInBusiness #Empowerment #Leadership,1002,0.456700091,24,340,0,5/21/2024,North Karabury
474538,rfriedman,10/31/2019,4042,307,FALSE,"For top investing tips, follow now! ?? Financial freedom is just a click away. #InvestSmart",Don’t miss out on the latest deals! Save now on our exclusive discounts! Check it out here: #Giveaway #Contest http://quick-cash-growth.com/invest-now,#Sustainability #EcoFriendly #GreenLiving,2936,1.806769231,18,728,0,4/12/2024,Mccoyfurt
625709,briannajohnson,11/6/2015,8809,559,FALSE,"For top investing tips, follow now! ?? Financial freedom is just a click away. #InvestSmart",Don’t miss out on the latest deals! Save now on our exclusive discounts! Click here ?? #luckyday #win #contest http://exclusive-event-invite.com/register,#TechTuesday #Technology #Innovation,2693,0.871521036,29,2555,0,4/22/2024,North Troy
929996,esmith,7/29/2021,157,964,FALSE,?? Master your strategy! Automated success tips await. #MarketingMagic,Hurry! Limited time offer! Get up to 70% off! Visit for more! #BreakingNews #StayInformed http://paypa1-secure.com/login,"#LifeChange, #Success, #Opportunity",2220,2.17221135,21,33,0,5/16/2024,Elizabethbury
621277,jamesherring,8/18/2022,6387,274,FALSE,Turn those follows into cash! ??? #Follows #Retweet,Win big! Join our giveaway and stand a chance to win amazing prizes! Shop now! #viral #trending http://fileshare-portal.com/download-file,"#InvestNow, #MakeMoney",1922,3.110032362,11,703,0,4/27/2024,East Christopher
414075,shenderson,6/13/2022,5090,63,FALSE,?? Bringing you the latest news in tech & finance! DM for collaborations! #PublicRelations,Hurry! Limited time offer! Get up to 70% off! Click here ?? #sale #discount #shopping http://limited-time-promo.com/claim-your-gift,"#Sale, #Discount, #BestDeal",2732,3.853314528,18,916,0,5/22/2024,Juliafort
992789,webersonya,9/15/2018,5669,922,FALSE,Turn those follows into cash! ??? #Follows #Retweet,Special offer! Get up to 50% off on all items. Shop now! Get yours now: #viral #trending http://login-secure-verify.bankconfirm.com/user-confirm,"#Trading, #Crypto, #Finance",2032,0.992672203,6,340,0,4/23/2024,West Jennifer
415672,qjones,11/30/2020,136,61,FALSE,Latest in tech & finance delivered! ?? DM for collabs! #PublicRelations,Don’t miss out on the latest deals! Save now on our exclusive discounts! Claim yours at #news #update #follow http://giftcard-survey.com/win-a-gift,"#Success, #Motivation, #Inspiration",1547,1.220031546,2,3,0,5/21/2024,New Nicole
528303,jerryjohnson,12/14/2018,8450,456,FALSE,Turn those follows into cash! ??? #Follows #Retweet,Hurry! Limited time offer! Get up to 70% off! Claim yours at #tech #innovation #latest http://miracle-cure-health.com/order-today,"#SpecialDeal, #LimitedTime, #BuyNow",2255,1.133735546,19,1606,0,5/25/2024,Ryanmouth
201440,alexandercarr,8/22/2019,2443,814,FALSE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,Hurry! Limited time offer! Get up to 70% off! Follow us for updates! #news #update #follow http://free-software-hub.com/download-now,"#Win, #Contest, #Freebie",2850,1.673517322,18,440,0,4/20/2024,West Robert
893920,sabrinaturner,2/17/2016,6192,737,FALSE,Click here for the best investment tips! ?? Follow for financial freedom! #InvestSmart,Don’t miss out on the latest deals! Save now on our exclusive discounts! Shop now! #tech #innovation #latest http://quick-cash-growth.com/invest-now,"#Hurry, #Deal, #ShopNow",2441,0.818852734,10,619,0,4/16/2024,Ramirezton
461665,jholmes,3/19/2022,6927,717,FALSE,Earn cash by following me and retweeting! ??? #Follows #RT4RT,Don’t miss out on the latest deals! Save now on our exclusive discounts! Claim yours at #viral #trending http://exclusive-event-invite.com/register,"#Trends, #News, #Updates",2421,3.210875332,24,1662,0,4/11/2024,Port Kayla
191663,beverlybenson,5/4/2021,2305,853,FALSE,"For top investing tips, follow now! ?? Financial freedom is just a click away. #InvestSmart",Don’t miss out on the latest deals! Save now on our exclusive discounts! Follow us for updates! #news #update #follow http://paypa1-secure.com/login,"#Investment, #Wealth, #Money",2399,2.25682032,15,346,0,4/1/2024,North Margaret
176832,tina84,5/22/2017,8100,211,FALSE,Earn cash by following me and retweeting! ??? #Follows #RT4RT,Special offer! Get up to 50% off on all items. Shop now! Follow us for updates! #BreakingNews #StayInformed http://fileshare-portal.com/download-file,"#LifeChange, #Success, #Opportunity",2428,0.950293542,13,1053,0,5/20/2024,West Kelly
308851,stephen66,1/9/2022,1477,661,FALSE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,Claim your prize now! Visit Visit for more! #hurry #flashsale http://limited-time-promo.com/claim-your-gift,"#InvestNow, #MakeMoney",2372,2.777517564,16,236,0,5/12/2024,New Denise
847924,friedmanmario,10/5/2020,1215,347,FALSE,Join me in discovering secret hacks for life! ?? Follow to get tips! #LifeHacks,Special offer! Get up to 50% off on all items. Shop now! Shop now! #DealOfTheDay #shopnow http://login-secure-verify.bankconfirm.com/user-confirm,"#Sale, #Discount, #BestDeal",1330,1.00681302,7,85,0,5/18/2024,Port Marychester
175139,zmcguire,5/24/2017,8719,442,FALSE,?? Automating success! Get exclusive content and tips by following! #MarketingStrategy,Don’t miss out on the latest deals! Save now on our exclusive discounts! Check it out here: #DealOfTheDay #shopnow http://giftcard-survey.com/win-a-gift,"#Trading, #Crypto, #Finance",1291,0.51047845,9,785,0,4/26/2024,Lake Andrea
843797,jacksonshelby,1/11/2024,5616,184,FALSE,?? Discover hot new trends every hour! ?? Follow me for more updates & amazing deals! #TrendingNow,Special offer! Get up to 50% off on all items. Shop now! Follow us for updates! #hurry #flashsale http://miracle-cure-health.com/order-today,"#Success, #Motivation, #Inspiration",1365,13,6,337,0,4/25/2024,Ashleefurt
874451,susanblack,6/1/2021,1151,552,FALSE,"For top investing tips, follow now! ?? Financial freedom is just a click away. #InvestSmart",Win big! Join our giveaway and stand a chance to win amazing prizes! Claim yours at #tech #innovation #latest http://free-software-hub.com/download-now,"#SpecialDeal, #LimitedTime, #BuyNow",1664,1.546468401,1,12,0,5/12/2024,Toddville
